Species	Status	min_age	max_age
Psilopteridae	extinct	11.608	15.97
Palaeeudyptes_gunnari	extinct	38	47.8
Palaeeudyptes_klekowskii	extinct	38	47.8
Anthropornis_nordenskjoeldi	extinct	38	47.8
Delphinornis	extinct	38	47.8
Mesetaornis_polaris	extinct	38	47.8
Marambiornis_exilis	extinct	38	47.8
Pelagornithidae	extinct	38	47.8
Diomedeidae	extinct	38	47.8
Aves	extinct	66	70.6
Alcini	extinct	11.62	13.82
Qianshanornis_rapax	extinct	61.7	66
Koreanaornis_hamanensis	extinct	93.9	100.5
Xinghaiornis_lini	extinct	122.46	125.45
Chendytes	extinct	0.0117	2.588
Aves	extinct	70.6	83.5
Aves	extinct	70.6	83.5
Aves	extinct	70.6	83.5
Zhouornis_hani	extinct	113	125
Piscivoravis_lii	extinct	113	125
Barrosopus_slobodai	extinct	70.6	83.5
Aquatilavipes	extinct	70.6	83.5
Ornithothoraces	extinct	83.6	86.3
Pelagornis	extinct	15.97	28.4
Changmaornis_houi	extinct	113	125
Yumenornis_huangi	extinct	113	125
Haematopus	extinct	3.6	5.333
Aves	extinct	6.8	9
Dendrocygna	extinct	4	6.8
Chunga	extinct	4	6.8
Chunga	extinct	4	6.8
Aves	extinct	3.6	5.333
Dendrocygninae	extinct	3.6	5.333
Eudromia	extinct	3.6	5.333
Mesembriornis_milneedwardsi	extinct	3.6	5.333
Chunga	extinct	3.6	5.333
Aves	extinct	3.6	5.333
Eudromia	extinct	3.6	5.333
Mesembriornis_milneedwardsi	extinct	3.6	5.333
Aves	extinct	3.6	5.333
Aves	extinct	3.6	5.333
Teratornis_merriami	extant	0.012	0.3
Anchigyps_voorhiesi	extinct	10.3	13.6
Falco	extinct	0.0117	2.588
Caracara_plancus	extant	0.0117	2.588
Anas	extinct	0.0117	2.588
Coragyps_atratus	extinct	0.0117	2.588
Milvago	extinct	0.0117	2.588
Charadrius_vociferus	extinct	0.0117	2.588
Buteo	extinct	0.0117	2.588
Buteo	extinct	0.0117	2.588
Circus	extinct	0.0117	2.588
Burhinus	extinct	0.0117	2.588
Zenaida	extinct	0.0117	2.588
Columbina	extinct	0.0117	2.588
Speotyto_cunicularia	extinct	0.0117	2.588
Steganopus	extinct	0.0117	2.588
Gymnogyps	extinct	0.0117	2.588
Spheniscidae	extinct	5.333	23.03
Strigidae	extinct	0.0117	2.588
Nycticorax	extinct	0.0117	2.588
Dendrocygna_autumnalis	extant	0.0117	2.588
Anas	extinct	0.0117	2.588
Cathartes_aura	extant	0.0117	2.588
Geranoaetus	extinct	0.0117	2.588
Falco	extinct	0.0117	2.588
Pluvialis_dominica	extinct	0.0117	2.588
Pluvialis_squatarola	extinct	0.0117	2.588
Charadrius_semipalmatus	extinct	0.0117	2.588
Tringa	extinct	0.0117	2.588
Totanus	extinct	0.0117	2.588
Totanus	extinct	0.0117	2.588
Catoptrophorus_semipalmatus	extinct	0.0117	2.588
Calidris	extinct	0.0117	2.588
Erolia	extinct	0.0117	2.588
Ereunetes	extinct	0.0117	2.588
Ereunetes	extinct	0.0117	2.588
Micropalama	extinct	0.0117	2.588
Bartramia_longicauda	extinct	0.0117	2.588
Numenius	extinct	0.0117	2.588
Limosa	extinct	0.0117	2.588
Arenaria_interpres	extinct	0.0117	2.588
Himantopus	extinct	0.0117	2.588
Phalaropus	extinct	0.0117	2.588
Steganopus	extinct	0.0117	2.588
Thinocorus	extinct	0.0117	2.588
Larus	extinct	0.0117	2.588
Zenaida	extinct	0.0117	2.588
Tyto_alba	extant	0.0117	2.588
Podilymbus_podiceps	extant	0	0.0117
Anas_platyrhynchos	extant	0	0.0117
Podilymbus_podiceps	extant	0.0117	2.588
Podiceps	extinct	0.0117	2.588
Buteo	extinct	0.0117	2.588
Aquila	extinct	0.0117	2.588
Falco_sparverius	extant	0.0117	2.588
Falco	extinct	0.0117	2.588
Porzana	extinct	0.0117	2.588
Numenius	extinct	0.0117	2.588
Phalaropus	extinct	0.0117	2.588
Larus	extinct	0.0117	2.588
Bubo_virginianus	extant	0.0117	2.588
Asio	extinct	0.0117	2.588
Picoides_villosus	extinct	0.0117	2.588
Colaptes_auratus	extant	0.0117	2.588
Corvus_brachyrhynchos	extinct	0.0117	2.588
Corvus_corax	extant	0.0117	2.588
Chondestes_grammacus	extinct	0.0117	2.588
Melospiza	extinct	0.0117	2.588
Zonotrichia_leucophrys	extinct	0.0117	2.588
Zonotrichia	extinct	0.0117	2.588
Junco_hyemalis	extinct	0.0117	2.588
Carpodacus	extinct	0.0117	2.588
Anas	extinct	0.0117	2.588
Rallus_limicola	extinct	0.0117	2.588
Pica	extinct	0.0117	2.588
Anser	extinct	0.0117	2.588
Sitta	extinct	0.0117	2.588
Sitta	extinct	0.0117	2.588
Agelaius	extinct	0.0117	2.588
Aythya_americana	extinct	0.0117	2.588
Eremophila_alpestris	extinct	0.0117	2.588
Tachycineta	extinct	0.0117	2.588
Spizella	extinct	0.0117	2.588
Diatryma_cotei	extinct	41.3	47.8
Aves	extinct	66	70.6
Alexornithidae	extinct	66	70.6
Gobipipus_reshetovi	extinct	70.6	83.5
Hongshanornis_longicresta	extinct	125	129.4
Parvavis_chuxiongensis	extinct	83.6	93.9
Bohaiornis_guoi	extinct	113	125
Australornis_lovei	extinct	59.2	61.6
Parabohaiornis_martini	extinct	113	125
Longusunguis_kurochkini	extinct	113	125
Parapengornis_eurycaudatus	extinct	122.46	125.45
Aepyornithidae	extinct	15.97	23.03
Pliogyps_charon	extinct	10.3	13.6
Rhegminornis_calobates	extinct	15.97	20.43
Spheniscus	extinct	7.246	11.62
Palaeospheniscus_bergi	extinct	15.97	23.03
Spheniscidae	extinct	15.97	23.03
Gavia	extinct	1.8	4.9
Tachybaptus_dominicus	extinct	1.8	4.9
Podilymbus_podiceps	extant	1.8	4.9
Podiceps	extinct	1.8	4.9
Botaurus_lentiginosus	extinct	1.8	4.9
Ixobrychus_exilis	extinct	1.8	4.9
Ardea	extinct	1.8	4.9
Eudocimus	extinct	1.8	4.9
Coragyps_atratus	extinct	1.8	4.9
Gymnogyps	extinct	1.8	4.9
Anabernicula_gracilenta	extinct	1.8	4.9
Aix_sponsa	extinct	1.8	4.9
Anas_crecca	extant	1.8	4.9
Anas_platyrhynchos	extant	1.8	4.9
Anas	extinct	1.8	4.9
Aythya	extinct	1.8	4.9
Neophrontops_slaughteri	extinct	1.8	4.9
Accipiter	extinct	1.8	4.9
Buteogallus_urubitinga	extinct	1.8	4.9
Buteo	extinct	1.8	4.9
Falco_sparverius	extant	1.8	4.9
Falco	extinct	1.8	4.9
Meleagris	extinct	1.8	4.9
Colinus_virginianus	extant	1.8	4.9
Rallus_longirostris	extant	1.8	4.9
Rallus	extinct	1.8	4.9
Porzana	extinct	1.8	4.9
Grus_americana	extinct	1.8	4.9
Titanis_walleri	extinct	1.8	4.9
Gallinago_gallinago	extinct	1.8	4.9
Scolopax_hutchensi	extinct	1.8	4.9
Zenaida_macroura	extant	1.8	4.9
Columba	extinct	1.8	4.9
Coccyzus_americanus	extinct	1.8	4.9
Tyto_alba	extant	1.8	4.9
Otus_asio	extant	1.8	4.9
Bubo_virginianus	extant	1.8	4.9
Glaucidium_explorator	extinct	1.8	4.9
Glaucidium	extinct	1.8	4.9
Speotyto_cunicularia	extinct	1.8	4.9
Strix_varia	extinct	1.8	4.9
Asio	extinct	1.8	4.9
Melanerpes	extinct	1.8	4.9
Picoides_villosus	extinct	1.8	4.9
Colaptes_auratus	extant	1.8	4.9
Dryocopus	extinct	1.8	4.9
Cyanocitta_cristata	extant	1.8	4.9
Aphelocoma_coerulescens	extinct	1.8	4.9
Corvus_ossifragus	extinct	1.8	4.9
Hylocichla	extinct	1.8	4.9
Turdus	extinct	1.8	4.9
Vermivora_celata	extinct	1.8	4.9
Cardinalis_cardinalis	extinct	1.8	4.9
Passerculus_sandwichensis	extinct	1.8	4.9
Ammodramus	extinct	1.8	4.9
Melospiza_melodia	extant	1.8	4.9
Zonotrichia_leucophrys	extinct	1.8	4.9
Zonotrichia	extinct	1.8	4.9
Junco_hyemalis	extinct	1.8	4.9
Agelaius_phoeniceus	extinct	1.8	4.9
Sturnella	extinct	1.8	4.9
Euphagus	extinct	1.8	4.9
Euphagus	extinct	1.8	4.9
Molothrus_ater	extinct	1.8	4.9
Podilymbus_podiceps	extant	0.3	4.9
Aizengyps_toomeyae	extinct	0.3	4.9
Aix_sponsa	extinct	0.3	4.9
Anas_discors	extinct	0.3	4.9
Anas_clypeata	extinct	0.3	4.9
Anas	extinct	0.3	4.9
Bucephala_albeola	extinct	0.3	4.9
Mergus	extinct	0.3	4.9
Meleagris	extinct	0.3	4.9
Rallus	extinct	0.3	4.9
Limnodromus_scolopaceus	extinct	0.3	4.9
Ceryle_torquata	extinct	0.3	4.9
Corvus	extinct	0.3	4.9
Agelaius	extinct	0.3	4.9
Gymnogyps_kofordi	extinct	0.3	1.8
Circus	extinct	0.3	1.8
Accipiter	extinct	0.3	1.8
Buteo_lineatus	extinct	0.3	1.8
Buteo	extinct	0.3	1.8
Cracidae	extinct	0.3	1.8
Meleagris	extinct	0.3	1.8
Colinus_virginianus	extant	0.3	1.8
Laterallus	extinct	0.3	1.8
Rallus	extinct	0.3	1.8
Limnodromus_scolopaceus	extinct	0.3	1.8
Scolopax_hutchensi	extinct	0.3	1.8
Zenaida_macroura	extant	0.3	1.8
Tyto_alba	extant	0.3	1.8
Otus_asio	extant	0.3	1.8
Melanerpes	extinct	0.3	1.8
Colaptes_auratus	extant	0.3	1.8
Corvus_brachyrhynchos	extinct	0.3	1.8
Cardinalis_cardinalis	extinct	0.3	1.8
Passerina	extinct	0.3	1.8
Passerculus_sandwichensis	extinct	0.3	1.8
Passerella	extinct	0.3	1.8
Melospiza_melodia	extant	0.3	1.8
Zonotrichia_leucophrys	extinct	0.3	1.8
Junco_hyemalis	extinct	0.3	1.8
Agelaius_phoeniceus	extinct	0.3	1.8
Molothrus_ater	extinct	0.3	1.8
Phalacrocorax_idahensis	extinct	0.3	1.8
Buteo	extinct	0.3	1.8
Meleagris	extinct	0.3	1.8
Colinus_virginianus	extant	0.3	1.8
Columba	extinct	0.3	1.8
Zenaida	extinct	0.3	1.8
Otus_asio	extant	0.3	1.8
Melanerpes_erythrocephalus	extinct	0.3	1.8
Picoides_villosus	extinct	0.3	1.8
Catharus	extinct	0.3	1.8
Turdus	extinct	0.3	1.8
Dumetella_carolinensis	extinct	0.3	1.8
Toxostoma_rufum	extinct	0.3	1.8
Cardinalis_cardinalis	extinct	0.3	1.8
Spizella_pusilla	extinct	0.3	1.8
Chondestes_grammacus	extinct	0.3	1.8
Passerculus_sandwichensis	extinct	0.3	1.8
Zonotrichia_albicollis	extinct	0.3	1.8
Zonotrichia_leucophrys	extinct	0.3	1.8
Junco_hyemalis	extinct	0.3	1.8
Rallus_elegans	extinct	0.3	1.8
Rallus	extinct	0.3	1.8
Tringa	extinct	0.3	1.8
Gallinago_gallinago	extinct	0.3	1.8
Scolopax_hutchensi	extinct	0.3	1.8
Podilymbus_podiceps	extant	0.3	1.8
Ciconia_maltha	extinct	0.3	1.8
Coragyps_atratus	extinct	0.3	1.8
Buteo	extinct	0.3	1.8
Amplibuteo_woodwardi	extinct	0.3	1.8
Meleagris	extinct	0.3	1.8
Colinus_virginianus	extant	0.3	1.8
Tyto_alba	extant	0.3	1.8
Podilymbus_podiceps	extant	0.012	0.3
Ixobrychus_exilis	extinct	0.012	0.3
Cathartes_aura	extant	0.012	0.3
Anas_crecca	extant	0.012	0.3
Accipiter	extinct	0.012	0.3
Buteo	extinct	0.012	0.3
Falco_sparverius	extant	0.012	0.3
Meleagris_gallopavo	extant	0.012	0.3
Colinus_virginianus	extant	0.012	0.3
Laterallus	extinct	0.012	0.3
Rallus_elegans	extinct	0.012	0.3
Rallus_limicola	extinct	0.012	0.3
Porzana	extinct	0.012	0.3
Jacana_spinosa	extinct	0.012	0.3
Calidris	extinct	0.012	0.3
Columba	extinct	0.012	0.3
Zenaida	extinct	0.012	0.3
Otus_asio	extant	0.012	0.3
Strix_varia	extinct	0.012	0.3
Aegolius_acadicus	extant	0.012	0.3
Pica_pica	extinct	0.012	0.3
Melospiza	extinct	0.012	0.3
Junco_hyemalis	extinct	0.012	0.3
Quiscalus_mexicanus	extinct	0.012	0.3
Podilymbus_podiceps	extant	0.781	2.588
Ciconia_maltha	extinct	0.781	2.588
Anas	extinct	0.781	2.588
Buteogallus	extinct	0.781	2.588
Fulica_americana	extant	0.781	2.588
Gavia_concinna	extinct	0.3	1.8
Podilymbus_podiceps	extant	0.3	1.8
Phalacrocorax_auritus	extinct	0.3	1.8
Ciconia_maltha	extinct	0.3	1.8
Aythya	extinct	0.3	1.8
Fulica_americana	extant	0.3	1.8
Butorides_virescens	extinct	0.3	1.8
Ciconia_maltha	extinct	0.3	1.8
Aix_sponsa	extinct	0.3	1.8
Anas_crecca	extant	0.3	1.8
Buteo_lineatus	extinct	0.3	1.8
Gavia_immer	extant	0.0117	0.126
Podilymbus_podiceps	extant	0.0117	0.126
Anhinga_anhinga	extinct	0.0117	0.126
Ciconia_maltha	extinct	0.0117	0.126
Coragyps_atratus	extinct	0.0117	0.126
Gymnogyps	extinct	0.0117	0.126
Teratornis_merriami	extant	0.0117	0.126
Anas_platyrhynchos	extant	0.0117	0.126
Oxyura_jamaicensis	extinct	0.0117	0.126
Haliaeetus_leucocephalus	extant	0.0117	0.126
Accipiter	extinct	0.0117	0.126
Buteo_lineatus	extinct	0.0117	0.126
Buteo	extinct	0.0117	0.126
Spizaetus	extinct	0.0117	0.126
Caracara_plancus	extant	0.0117	0.126
Milvago_chimachima	extinct	0.0117	0.126
Falco	extinct	0.0117	0.126
Falco	extinct	0.0117	0.126
Meleagris_gallopavo	extant	0.0117	0.126
Colinus_virginianus	extant	0.0117	0.126
Columba	extinct	0.0117	0.126
Zenaida_macroura	extant	0.0117	0.126
Zenaida	extinct	0.0117	0.126
Ectopistes_migratorius	extant	0.0117	0.126
Tyto_alba	extant	0.0117	0.126
Otus_asio	extant	0.0117	0.126
Strix_varia	extinct	0.0117	0.126
Dryocopus	extinct	0.0117	0.126
Protocitta_dixi	extinct	0.0117	0.126
Corvus_ossifragus	extinct	0.0117	0.126
Quiscalus_quiscula	extinct	0.0117	0.126
Quiscalus_major	extinct	0.0117	0.126
Agelaius_phoeniceus	extinct	0.0117	0.126
Corvus_ossifragus	extinct	0.0117	0.126
Corvus_brachyrhynchos	extinct	0.0117	0.126
Strix_varia	extinct	0.0117	0.126
Zenaida	extinct	0.0117	0.126
Fulica_americana	extant	0.0117	0.126
Gallinula_chloropus	extant	0.0117	0.126
Rallus_elegans	extinct	0.0117	0.126
Rallus_longirostris	extant	0.0117	0.126
Aramus	extinct	0.0117	0.126
Grus_canadensis	extant	0.0117	0.126
Grus_americana	extinct	0.0117	0.126
Colinus_virginianus	extant	0.0117	0.126
Caracara	extinct	0.0117	0.126
Haliaeetus_leucocephalus	extant	0.0117	0.126
Geranoaetus	extinct	0.0117	0.126
Buteo_platypterus	extinct	0.0117	0.126
Buteo_lineatus	extinct	0.0117	0.126
Buteo_jamaicensis	extant	0.0117	0.126
Teratornis_merriami	extant	0.0117	0.126
Gymnogyps	extinct	0.0117	0.126
Coragyps	extinct	0.0117	0.126
Cathartes_aura	extant	0.0117	0.126
Nyroca	extinct	0.0117	0.126
Querquedula	extinct	0.0117	0.126
Nettion	extinct	0.0117	0.126
Anas	extinct	0.0117	0.126
Anas	extinct	0.0117	0.126
Branta_canadensis	extant	0.0117	0.126
Cygnus_columbianus	extinct	0.0117	0.126
Plegadis	extinct	0.0117	0.126
Jabiru_mycteria	extinct	0.0117	0.126
Botaurus_lentiginosus	extinct	0.0117	0.126
Nyctanassa_violacea	extant	0.0117	0.126
Butorides_virescens	extinct	0.0117	0.126
Ardea_herodias	extant	0.0117	0.126
Phalacrocorax_auritus	extinct	0.0117	0.126
Podilymbus_podiceps	extant	0.0117	0.126
Podiceps_auritus	extinct	0.0117	0.126
Meleagris_gallopavo	extant	0.0117	0.126
Meleagris_tridens	extinct	0.0117	0.126
Nyroca	extinct	0.0117	0.126
Cathartes_aura	extant	0.0117	0.126
Coragyps	extinct	0.0117	0.126
Haliaeetus_leucocephalus	extant	0.0117	0.126
Falco_sparverius	extant	0.0117	0.126
Colinus_virginianus	extant	0.0117	0.126
Meleagris_gallopavo	extant	0.0117	0.126
Tyto_alba	extant	0.0117	0.126
Otus_asio	extant	0.0117	0.126
Strix_varia	extinct	0.0117	0.126
Ardea_herodias	extant	0.0117	0.126
Egretta	extinct	0.0117	0.126
Nycticorax	extinct	0.0117	0.126
Anas	extinct	0.0117	0.126
Teratornis_merriami	extant	0.0117	0.126
Meleagris_gallopavo	extant	0.0117	0.126
Grus_canadensis	extant	0.0117	0.126
Fulica_americana	extant	0.0117	0.126
Jabiru_mycteria	extinct	0.0117	0.126
Phalacrocorax_auritus	extinct	0.0117	0.126
Meleagris_gallopavo	extant	0.0117	0.126
Puffinus_puffinus	extinct	0.0117	0.126
Phalacrocorax_auritus	extinct	0.0117	0.126
Ardea_herodias	extant	0.0117	0.126
Nyctanassa_violacea	extant	0.0117	0.126
Jabiru_mycteria	extinct	0.0117	0.126
Branta_canadensis	extant	0.0117	0.126
Querquedula	extinct	0.0117	0.126
Cathartes_aura	extant	0.0117	0.126
Buteo_jamaicensis	extant	0.0117	0.126
Buteo_lineatus	extinct	0.0117	0.126
Haliaeetus_leucocephalus	extant	0.0117	0.126
Caracara	extinct	0.0117	0.126
Colinus_virginianus	extant	0.0117	0.126
Meleagris_gallopavo	extant	0.0117	0.126
Grus_americana	extinct	0.0117	0.126
Grus_canadensis	extant	0.0117	0.126
Strix_varia	extinct	0.0117	0.126
Mycteria_milleri	extinct	13.6	15.97
Mycteria_wetmorei	extinct	0.0117	0.126
Branta_canadensis	extant	0.0117	0.126
Podilymbus_podiceps	extant	0.0117	0.126
Podilymbus	extinct	0.0117	0.126
Podiceps_auritus	extinct	0.0117	0.126
Phalacrocorax_auritus	extinct	0.0117	0.126
Anhinga_anhinga	extinct	0.0117	0.126
Ardea_herodias	extant	0.0117	0.126
Butorides_virescens	extinct	0.0117	0.126
Nycticorax	extinct	0.0117	0.126
Palaeophoyx_columbiana	extinct	0.0117	0.126
Ciconia_maltha	extinct	0.0117	0.126
Mycteria	extinct	0.0117	0.126
Eudocimus	extinct	0.0117	0.126
Cygnus_(Olor)	extinct	0.0117	0.126
Cygnus_(Olor)	extinct	0.0117	0.126
Anas_discors	extinct	0.0117	0.126
Anas_platyrhynchos	extant	0.0117	0.126
Anas	extinct	0.0117	0.126
Anas	extinct	0.0117	0.126
Anas_acuta	extant	0.0117	0.126
Anas_itchtucknee	extinct	0.0117	0.126
Anas_carolinensis	extinct	0.0117	0.126
Anas	extinct	0.0117	0.126
Anas_americana	extinct	0.0117	0.126
Spatula	extinct	0.0117	0.126
Aix_sponsa	extinct	0.0117	0.126
Aythya_collaris	extinct	0.0117	0.126
Aythya_americana	extinct	0.0117	0.126
Aythya_valisineria	extinct	0.0117	0.126
Bucephala_albeola	extinct	0.0117	0.126
Lophodytes_cucullatus	extinct	0.0117	0.126
Mergus_merganser	extant	0.0117	0.126
Coragyps_atratus	extinct	0.0117	0.126
Gymnogyps_californianus	extinct	0.0117	0.126
Teratornis_merriami	extant	0.0117	0.126
Buteo_jamaicensis	extant	0.0117	0.126
Pandion	extinct	0.0117	0.126
Meleagris_gallopavo	extant	0.0117	0.126
Grus_americana	extinct	0.0117	0.126
Rallus_elegans	extinct	0.0117	0.126
Rallus_limicola	extinct	0.0117	0.126
Porzana	extinct	0.0117	0.126
Gallinula_chloropus	extant	0.0117	0.126
Gallinula_brodkorbi	extinct	0.0117	0.126
Fulica_minor	extinct	0.0117	0.126
Fulica_americana	extant	0.0117	0.126
Aramus	extinct	0.0117	0.126
Colaptes_auratus	extant	0.0117	0.126
Agelaius_phoeniceus	extinct	0.0117	0.126
Quiscalus_quiscula	extinct	0.0117	0.126
Jacana_farrandi	extinct	4.9	10.3
Podilymbus_podiceps	extant	1.8	4.9
Egretta	extinct	1.8	4.9
Butorides_validipes	extinct	1.8	4.9
Anas_crecca	extant	1.8	4.9
Colinus_suilium	extinct	1.8	4.9
Neophrontops_slaughteri	extinct	1.8	4.9
Amplibuteo_concordatus	extinct	0.3	4.9
Amplibuteo_concordatus	extinct	0.3	1.8
Amplibuteo_concordatus	extinct	1.8	4.9
Aquila_bivia	extinct	1.8	4.9
Aquila_bivia	extinct	1.8	4.9
Colaptes_auratus	extant	0.0117	0.126
Ardea_herodias	extant	0.0117	0.126
Butorides_virescens	extinct	0.0117	0.126
Eudocimus	extinct	0.0117	0.126
Mergus	extinct	0.0117	0.126
Pandion	extinct	0.0117	0.126
Buteo_jamaicensis	extant	0.0117	0.126
Buteo_swainsoni	extinct	0.0117	0.126
Aquila_chrysaetos	extant	0.0117	0.126
Falco_sparverius	extant	0.0117	0.126
Rallus_elegans	extinct	0.0117	0.126
Porzana	extinct	0.0117	0.126
Porphyrula	extinct	0.0117	0.126
Fulica_americana	extant	0.0117	0.126
Limnodromus_scolopaceus	extinct	0.0117	0.126
Gallinago_gallinago	extinct	0.0117	0.126
Scolopax_minor	extinct	0.0117	0.126
Bubo_virginianus	extant	0.0117	0.126
Melanerpes	extinct	0.0117	0.126
Pica_pica	extinct	0.0117	0.126
Corvus_brachyrhynchos	extinct	0.0117	0.126
Cardinalis_cardinalis	extinct	0.0117	0.126
Icterinae	extinct	0.0117	0.126
Syrigma_sanctimartini	extinct	0.0117	0.126
Theristicus_wetmorei	extinct	0.0117	0.126
Eudocimus_peruvianus	extinct	0.0117	0.126
Milvago_brodkorbi	extinct	0.0117	0.126
Viator_picis	extinct	0.0117	0.126
Belonopterus_edmondi	extinct	0.0117	0.126
Tringa_ameghini	extinct	0.0117	0.126
Micropalama_chapmani	extinct	0.0117	0.126
Nuntius_solitarius	extinct	0.0117	0.126
Thinocorus_koepckae	extinct	0.0117	0.126
Caprimulgus_piurensis	extinct	0.0117	0.126
Nannonetta_invisitata	extinct	0.0117	0.126
Anas_talarae	extinct	0.0117	0.126
Anas_amotape	extinct	0.0117	0.126
Anas_sanctaehelenae	extinct	0.0117	0.126
Geronogyps_reliquus	extinct	0.0117	0.126
Gymnogyps_howardae	extinct	0.0117	0.126
Sarcoramphus_fischeri	extinct	0.0117	0.126
Miraquila_terrestris	extinct	0.0117	0.126
Amplibuteo_hibbardi	extinct	0.0117	0.126
Crypturellus	extinct	0.0117	0.126
Podiceps	extinct	0.0117	0.126
Podilymbus_podiceps	extant	0.0117	0.126
Phalacrocorax	extinct	0.0117	0.126
Phalacrocorax_bougainvillii	extinct	0.0117	0.126
Ardea	extinct	0.0117	0.126
Egretta	extinct	0.0117	0.126
Egretta	extinct	0.0117	0.126
Nycticorax	extinct	0.0117	0.126
Eudocimus	extinct	0.0117	0.126
Ajaia	extinct	0.0117	0.126
Jabiru_mycteria	extinct	0.0117	0.126
Mycteria	extinct	0.0117	0.126
Dendrocygna_autumnalis	extant	0.0117	0.126
Chloephaga	extinct	0.0117	0.126
Anas	extinct	0.0117	0.126
Vultur_gryphus	extinct	0.0117	0.126
Coragyps_atratus	extinct	0.0117	0.126
Cathartes_aura	extant	0.0117	0.126
Geranoaetus	extinct	0.0117	0.126
Buteo	extinct	0.0117	0.126
Buteo	extinct	0.0117	0.126
Falco	extinct	0.0117	0.126
Falco	extinct	0.0117	0.126
Falco_sparverius	extant	0.0117	0.126
Falco	extinct	0.0117	0.126
Caracara_plancus	extant	0.0117	0.126
Porzana	extinct	0.0117	0.126
Pluvialis_dominica	extinct	0.0117	0.126
Pluvialis_squatarola	extinct	0.0117	0.126
Charadrius_vociferus	extinct	0.0117	0.126
Charadrius	extinct	0.0117	0.126
Charadrius_semipalmatus	extinct	0.0117	0.126
Tringa	extinct	0.0117	0.126
Totanus	extinct	0.0117	0.126
Totanus	extinct	0.0117	0.126
Actitis_macularia	extinct	0.0117	0.126
Catoptrophorus_semipalmatus	extinct	0.0117	0.126
Erolia_minutilla	extinct	0.0117	0.126
Erolia	extinct	0.0117	0.126
Micropalama	extinct	0.0117	0.126
Arenaria_interpres	extinct	0.0117	0.126
Numenius_borealis	extinct	0.0117	0.126
Steganopus	extinct	0.0117	0.126
Jacana_spinosa	extinct	0.0117	0.126
Burhinus	extinct	0.0117	0.126
Thinocoridae	extinct	0.0117	0.126
Thinocorus	extinct	0.0117	0.126
Larus_atricilla	extinct	0.0117	0.126
Larus	extinct	0.0117	0.126
Zenaida	extinct	0.0117	0.126
Zenaida	extinct	0.0117	0.126
Columbina	extinct	0.0117	0.126
Columbina	extinct	0.0117	0.126
Tyto_alba	extant	0.0117	0.126
Bubo_virginianus	extant	0.0117	0.126
Speotyto_cunicularia	extinct	0.0117	0.126
Asio_flammeus	extant	0.0117	0.126
Aegolius_gradyi	extinct	0.0117	0.126
Rallus_recessus	extinct	0.0117	0.126
Buteo_lineatus	extinct	0.0117	2.588
Anatidae	extinct	0.0117	0.126
Phalacrocorax_auritus	extinct	0.0117	0.126
Aramus	extinct	0.0117	0.126
Meleagris_gallopavo	extant	0.0117	0.126
Gavia_concinna	extinct	0.3	1.8
Podilymbus_podiceps	extant	0.3	1.8
Podiceps	extinct	0.3	1.8
Pelecanus_erythrorhynchos	extinct	0.3	1.8
Phalacrocorax	extinct	0.3	1.8
Egretta	extinct	0.3	1.8
Ciconia_maltha	extinct	0.3	1.8
Teratornis_merriami	extant	0.3	1.8
Olar_buccinator	extinct	0.3	1.8
Branta_canadensis	extant	0.3	1.8
Anabernicula_gracilenta	extinct	0.3	1.8
Anas_crecca	extant	0.3	1.8
Anas_platyrhynchos	extant	0.3	1.8
Anas_americana	extinct	0.3	1.8
Aythya_americana	extinct	0.3	1.8
Aythya_marila	extinct	0.3	1.8
Aythya_affinis	extinct	0.3	1.8
Aythya_collaris	extinct	0.3	1.8
Somateria	extinct	0.3	1.8
Bucephala_albeola	extinct	0.3	1.8
Mergus	extinct	0.3	1.8
Buteo	extinct	0.3	1.8
Aquila	extinct	0.3	1.8
Rallus	extinct	0.3	1.8
Fulica_americana	extant	0.3	1.8
Recurvirostra	extinct	0.3	1.8
Phoenicopterus	extinct	0.3	1.8
Phoenicopterus_copei	extinct	0.3	1.8
Bubo_virginianus	extant	0.3	1.8
Eudocimus_leiseyi	extinct	0.3	1.8
Ajaia_chione	extinct	0.3	1.8
Gymnogyps_kofordi	extinct	0.3	1.8
Podilymbus_podiceps	extant	1.8	4.9
Phalacrocorax	extinct	1.8	4.9
Botaurus_lentiginosus	extinct	1.8	4.9
Botaurus	extinct	1.8	4.9
Ixobrychus_exilis	extinct	1.8	4.9
Ardea	extinct	1.8	4.9
Egretta	extinct	1.8	4.9
Nyctanassa_violacea	extant	1.8	4.9
Eudocimus	extinct	1.8	4.9
Ciconia_maltha	extinct	1.8	4.9
Gymnogyps	extinct	1.8	4.9
Dendrocygna	extinct	1.8	4.9
Branta_canadensis	extant	1.8	4.9
Anserinae	extinct	1.8	4.9
Anabernicula_gracilenta	extinct	1.8	4.9
Helonetta_brodkorbi	extinct	1.8	4.9
Anas_crecca	extant	1.8	4.9
Anas_discors	extinct	1.8	4.9
Anas_cyanoptera	extinct	1.8	4.9
Anas_clypeata	extinct	1.8	4.9
Anas_americana	extinct	1.8	4.9
Aythya_valisineria	extinct	1.8	4.9
Aythya_collaris	extinct	1.8	4.9
Bucephala_albeola	extinct	1.8	4.9
Mergus_merganser	extant	1.8	4.9
Oxyura_hulberti	extinct	1.8	4.9
Spizaetus	extinct	1.8	4.9
Meleagris	extinct	1.8	4.9
Laterallus	extinct	1.8	4.9
Rallus_longirostris	extant	1.8	4.9
